Line, Expression, Evaluation
305, g21>1 && g21>0 && g32>1 && g32>0, g21^2 - 1>0, True
306, g21>1 && g21>0 && g32>1 && g32>0, g32 - 1>0, True
307, g21>1 && g21>0 && g32>1 && g32>0, g21 - 1>0, True
308, g21>1 && g21>0 && g32>1 && g32>0, 6*g21 - 6>0, True
309, g21>1 && g21>0 && g32>1 && g32>0, 6*g21*g32 - 6>0, True
310, g21>1 && g21>0 && g32>1 && g32>0, 5*g21^2 - 4*g21 - 1>0, True
311, g21>1 && g21>0 && g32>1 && g32>0, g21*g32^2 + 2*g21*g32 - 2*g32 - 1>0, True
312, g21>1 && g21>0 && g32>1 && g32>0, 6*g21 - 6>0, True
313, g21>1 && g21>0 && g32>1 && g32>0, 6*g32 - 6>0, True
314, g21>1 && g21>0 && g32>1 && g32>0, 4*g32 - 4>0, True
315, g21>1 && g21>0 && g32>1 && g32>0, 4*g21*g32 + 2*g21 - 6>0, True
316, g21>1 && g21>0 && g32>1 && g32>0, 4*g32^2 - 4*g32>0, True
317, g21>1 && g21>0 && g32>1 && g32>0, 2*g21 - 2>0, True
318, g21>1 && g21>0 && g32>1 && g32>0, 2*g21 - 2>0, True
319, g21>1 && g21>0 && g32>1 && g32>0, 2*g32 - 2>0, True
320, g21>1 && g21>0 && g32>1 && g32>0, 4*g32 - 4>0, True
321, g21>1 && g21>0 && g32>1 && g32>0, 4*g21*g32 - 2*g32 - 2>0, True
322, g21>1 && g21>0 && g32>1 && g32>0, 2*g21 - 2>0, True
323, g21>1 && g21>0 && g32>1 && g32>0, 2*g21*g32^2 - 2*g32>0, True
324, g21>1 && g21>0 && g32>1 && g32>0, 4*g21*g32 - 2*g21 - 2>0, True
325, g21>1 && g21>0 && g32>1 && g32>0, 2*g21 - 2>0, True
326, g21>1 && g21>0 && g32>1 && g32>0, 2*g32 - 2>0, True
327, g21>1 && g21>0 && g32>1 && g32>0, 2*g21^2 - 2*g21>0, True
328, g21>1 && g21>0 && g32>1 && g32>0, 6*g21*g32 - 2*g21 - 2*g32 - 2>0, True
329, g21>1 && g21>0 && g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
330, g21>1 && g21>0 && g32>1 && g32>0, 2*g32 - 2>0, True
331, g21>1 && g21>0 && g32>1 && g32>0, 2*g21^2*g32 - 2*g21>0, True
332, g21>1 && g21>0 && g32>1 && g32>0, 2*g21*g32 - 2>0, True
333, g21>1 && g21>0 && g32>1 && g32>0, 4*g21 - 4>0, True
334, g21>1 && g21>0 && g32>1 && g32>0, 2*g21*g32 - g21 - g32>0, True
335, g21>1 && g21>0 && g32>1 && g32>0, g21 - 1>0, True
336, g21>1 && g21>0 && g32>1 && g32>0, g32 - 1>0, True
